PRES,Date/Time,Exact Time [ns]
"106,108,105,104,103,105",2025-05-02 16:44:41.292451,5310045815574
"105,108,107,104,103,106",2025-05-02 16:44:42.292928,5311046292147
"104,108,104,104,104,104",2025-05-02 16:44:43.293428,5312046792554
"105,107,106,104,104,106",2025-05-02 16:44:44.294218,5313047582090
"105,109,105,104,104,105",2025-05-02 16:44:45.294761,5314048125645
"104,107,105,104,104,106",2025-05-02 16:44:46.295580,5315048943608
"105,108,103,104,104,104",2025-05-02 16:44:47.296091,5316049455422
"105,108,106,104,104,105",2025-05-02 16:44:48.296618,5317049982255
"105,109,105,104,104,105",2025-05-02 16:44:49.297203,5318050567124
"105,109,105,104,104,106",2025-05-02 16:44:50.297738,5319051102920
"106,108,106,104,104,105",2025-05-02 16:44:51.298340,5320051703383
"105,109,106,104,103,106",2025-05-02 16:44:52.298881,5321052245289
"105,109,105,104,104,105",2025-05-02 16:44:53.299413,5322052776604
"106,111,105,104,104,106",2025-05-02 16:44:54.299941,5323053305159
"105,109,105,104,104,105",2025-05-02 16:44:55.300474,5324053838806
"105,109,106,102,104,105",2025-05-02 16:44:56.301438,5325054809194
"105,107,105,104,104,105",2025-05-02 16:44:57.302360,5326055723897
"106,108,106,104,104,104",2025-05-02 16:44:58.303028,5327056392638
"104,109,104,104,104,106",2025-05-02 16:44:59.303573,5328056937378
"104,108,106,104,104,106",2025-05-02 16:45:00.304443,5329057805803
"105,106,105,104,106,106",2025-05-02 16:45:01.308173,5330061537228
"105,108,105,104,104,104",2025-05-02 16:45:02.308636,5331061999932
"105,107,105,103,104,106",2025-05-02 16:45:03.309115,5332062479338
"105,108,104,104,104,105",2025-05-02 16:45:04.309914,5333063287153
"106,108,105,104,104,105",2025-05-02 16:45:05.310573,5334063938041
"105,109,105,104,104,106",2025-05-02 16:45:06.311450,5335064814059
"105,109,105,104,105,107",2025-05-02 16:45:07.312242,5336065649966
"104,107,105,103,104,106",2025-05-02 16:45:08.314294,5337067666187
"105,107,105,104,104,104",2025-05-02 16:45:09.315351,5338068722353
"105,108,105,104,104,106",2025-05-02 16:45:10.317083,5339070445742
"106,109,105,104,104,105",2025-05-02 16:45:11.321086,5340074456389
"105,109,105,104,104,105",2025-05-02 16:45:12.321709,5341075072740
"104,109,106,104,104,106",2025-05-02 16:45:13.322141,5342075503536
"105,109,105,103,104,105",2025-05-02 16:45:14.322638,5343076014498
"106,109,104,103,104,106",2025-05-02 16:45:15.323243,5344076605831
"105,108,105,104,104,107",2025-05-02 16:45:16.323708,5345077071868
"106,108,105,104,104,104",2025-05-02 16:45:17.324402,5346077765034
,2025-05-02 16:45:18.326029,5347079392774
"104,108,105,103,104,106",2025-05-02 16:45:19.326477,5348079840884
"106,108,105,104,104,105",2025-05-02 16:45:20.326964,5349080328162
"105,108,105,103,104,104",2025-05-02 16:45:21.327475,5350080839216
"105,108,105,104,104,104",2025-05-02 16:45:22.327969,5351081333679
"105,107,105,104,104,105",2025-05-02 16:45:23.328507,5352081871160
"105,107,105,104,104,105",2025-05-02 16:45:24.328972,5353082336252
"105,107,105,104,104,105",2025-05-02 16:45:25.329440,5354082804436
"105,109,105,104,104,105",2025-05-02 16:45:26.329971,5355083335954
"105,109,105,104,104,104",2025-05-02 16:45:27.330464,5356083828157
"105,106,103,103,104,105",2025-05-02 16:45:28.330925,5357084289379
"105,107,105,104,104,106",2025-05-02 16:45:29.331394,5358084758693
"105,106,106,104,103,105",2025-05-02 16:45:30.332283,5359085646767
"105,110,107,104,104,106",2025-05-02 16:45:31.333133,5360086496396
"105,108,106,103,103,105",2025-05-02 16:45:32.334014,5361087387340
"105,111,106,104,104,105",2025-05-02 16:45:33.334966,5362088329932
"105,110,106,104,104,106",2025-05-02 16:45:34.335492,5363088856246
"105,108,106,103,104,105",2025-05-02 16:45:35.336542,5364089913041
"104,110,107,104,104,106",2025-05-02 16:45:36.337210,5365090574967
"105,110,107,104,104,104",2025-05-02 16:45:37.337678,5366091042411
"105,109,107,103,104,106",2025-05-02 16:45:38.338143,5367091507817
"106,108,106,104,104,106",2025-05-02 16:45:39.339165,5368092529021
"105,110,106,104,104,106",2025-05-02 16:45:40.339712,5369093076483
"106,110,106,103,104,105",2025-05-02 16:45:41.340516,5370093881260
"105,110,104,103,104,106",2025-05-02 16:45:42.341111,5371094474797
"105,109,105,103,104,105",2025-05-02 16:45:43.341913,5372095276259
"105,107,106,103,104,105",2025-05-02 16:45:44.342416,5373095781055
"105,108,106,105,104,106",2025-05-02 16:45:45.342968,5374096332239
"105,107,106,104,104,105",2025-05-02 16:45:46.343793,5375097156590
"105,109,106,104,104,105",2025-05-02 16:45:47.344250,5376097614886
"105,105,105,104,104,105",2025-05-02 16:45:48.345049,5377098413978
"104,104,107,104,104,106",2025-05-02 16:45:49.345793,5378099157700
"105,109,105,104,104,105",2025-05-02 16:45:50.346288,5379099651736
"105,105,106,103,104,105",2025-05-02 16:45:51.347390,5380100763291
"105,106,107,103,104,104",2025-05-02 16:45:52.348742,5381102106735
"105,106,106,104,104,106",2025-05-02 16:45:53.349231,5382102594771
"104,104,106,104,104,105",2025-05-02 16:45:54.349938,5383103302215
"105,102,106,103,104,104",2025-05-02 16:45:55.350680,5384104137789
"105,103,105,103,104,104",2025-05-02 16:45:56.351304,5385104668807
"105,105,105,104,104,104",2025-05-02 16:45:57.352257,5386105620584
"105,103,105,104,104,105",2025-05-02 16:45:58.353342,5387106706250
"105,101,108,103,104,104",2025-05-02 16:45:59.354051,5388107414453
,2025-05-02 16:46:00.355896,5389109280267
"105,99,106,103,104,104",2025-05-02 16:46:01.356710,5390110074785
"105,101,106,104,104,105",2025-05-02 16:46:02.357266,5391110643507
"105,99,106,104,104,106",2025-05-02 16:46:03.358087,5392111450747
"106,99,105,104,104,105",2025-05-02 16:46:04.358559,5393111924080
"105,98,106,102,104,105",2025-05-02 16:46:05.359059,5394112424301
"105,100,106,103,103,105",2025-05-02 16:46:06.359765,5395113138523
"105,104,105,104,104,105",2025-05-02 16:46:07.360369,5396113733189
"105,111,106,104,104,105",2025-05-02 16:46:08.361164,5397114528892
"104,110,107,104,104,105",2025-05-02 16:46:09.361640,5398115003855
"105,108,106,104,104,106",2025-05-02 16:46:10.362123,5399115487521
"104,105,106,104,104,105",2025-05-02 16:46:11.362587,5400115951668
"105,106,106,104,104,104",2025-05-02 16:46:12.363369,5401116733223
"105,106,106,104,104,105",2025-05-02 16:46:13.364303,5402117666334
"105,105,105,103,104,104",2025-05-02 16:46:14.365159,5403118531240
"105,105,105,104,104,105",2025-05-02 16:46:15.365771,5404119135036
"105,106,106,103,104,106",2025-05-02 16:46:16.366559,5405119923795
"105,106,106,104,104,104",2025-05-02 16:46:17.367433,5406120797442
"105,106,106,104,104,105",2025-05-02 16:46:18.367881,5407121245942
"105,104,106,103,104,105",2025-05-02 16:46:19.368649,5408122012904
"105,103,106,104,104,106",2025-05-02 16:46:20.369403,5409122768089
"105,106,107,103,104,105",2025-05-02 16:46:21.370170,5410123535255
"105,105,106,104,104,104",2025-05-02 16:46:22.370913,5411124275810
"105,102,105,103,104,104",2025-05-02 16:46:23.371661,5412125025087
"105,110,105,103,104,104",2025-05-02 16:46:24.372170,5413125534716
"105,110,106,102,104,104",2025-05-02 16:46:25.372913,5414126277049
"105,106,106,103,104,105",2025-05-02 16:46:26.373638,5415127002363
"104,107,105,103,104,104",2025-05-02 16:46:27.374174,5416127537714
"105,112,107,103,104,105",2025-05-02 16:46:28.375022,5417128420658
"105,111,106,103,104,105",2025-05-02 16:46:29.375518,5418128882583
"105,113,106,103,104,106",2025-05-02 16:46:30.376259,5419129631861
"105,111,106,103,104,104",2025-05-02 16:46:31.377603,5420130967082
"105,111,107,103,104,105",2025-05-02 16:46:32.378389,5421131752600
"105,110,107,103,104,105",2025-05-02 16:46:33.379228,5422132593766
"104,111,106,103,104,105",2025-05-02 16:46:34.379994,5423133357210
"105,112,106,103,104,105",2025-05-02 16:46:35.380448,5424133810617
"105,111,107,103,104,106",2025-05-02 16:46:36.380905,5425134266579
"105,110,106,102,104,105",2025-05-02 16:46:37.381459,5426134821634
"105,109,105,103,104,106",2025-05-02 16:46:38.382221,5427135586282
"105,112,107,103,104,105",2025-05-02 16:46:39.382716,5428136080022
"105,111,105,103,104,105",2025-05-02 16:46:40.383198,5429136562521
"105,111,106,103,102,104",2025-05-02 16:46:41.383727,5430137089910
"105,112,106,103,104,105",2025-05-02 16:46:42.384123,5431137485983
,2025-05-02 16:46:43.385774,5432139137519
"105,111,107,103,104,105",2025-05-02 16:46:44.386252,5433139615056
"104,111,106,104,104,105",2025-05-02 16:46:45.387052,5434140416611
"105,112,107,102,104,106",2025-05-02 16:46:46.387843,5435141207592
"105,108,107,103,104,104",2025-05-02 16:46:47.388674,5436142037758
"105,109,107,103,104,105",2025-05-02 16:46:48.389500,5437142864387
"106,111,107,104,105,105",2025-05-02 16:46:49.390401,5438143764886
"105,111,107,104,104,106",2025-05-02 16:46:50.391214,5439144577812
"104,109,107,103,104,105",2025-05-02 16:46:51.392085,5440145448755
"105,110,106,104,104,105",2025-05-02 16:46:52.392876,5441146239996
"105,110,106,104,104,104",2025-05-02 16:46:53.393661,5442147025402
"105,110,107,103,104,106",2025-05-02 16:46:54.395116,5443148480402
"105,109,107,103,104,105",2025-05-02 16:46:55.396108,5444149472605
"105,111,105,104,104,104",2025-05-02 16:46:56.396586,5445149949308
"105,110,106,103,105,105",2025-05-02 16:46:57.397370,5446150734993
"105,110,105,104,105,106",2025-05-02 16:46:58.397879,5447151243288
"105,110,106,104,104,105",2025-05-02 16:46:59.398584,5448151957565
"105,109,107,103,104,105",2025-05-02 16:47:00.399286,5449152648583
"106,108,107,104,104,106",2025-05-02 16:47:01.400090,5450153455083
"105,111,105,103,104,105",2025-05-02 16:47:02.400935,5451154310082
"106,111,106,103,104,104",2025-05-02 16:47:03.401419,5452154782933
"105,110,105,103,104,104",2025-05-02 16:47:04.402216,5453155580803
"105,110,105,104,104,105",2025-05-02 16:47:05.403065,5454156428488
"105,109,106,104,104,105",2025-05-02 16:47:06.403870,5455157249228
"106,110,106,104,104,105",2025-05-02 16:47:07.404329,5456157693431
"106,109,105,104,104,104",2025-05-02 16:47:08.404814,5457158178560
"105,107,106,104,104,104",2025-05-02 16:47:09.405270,5458158633985
"106,109,106,103,104,105",2025-05-02 16:47:10.405816,5459159181318
"105,108,106,104,104,105",2025-05-02 16:47:11.407009,5460160381725
"105,109,106,104,104,105",2025-05-02 16:47:12.407617,5461160981576
"105,111,107,104,104,105",2025-05-02 16:47:13.408458,5462161822557
"105,108,106,103,104,105",2025-05-02 16:47:14.409321,5463162685482
"105,109,105,104,104,105",2025-05-02 16:47:15.410171,5464163535834
"105,110,106,104,104,106",2025-05-02 16:47:16.410620,5465163984000
"105,106,106,103,104,106",2025-05-02 16:47:17.411523,5466164887944
"105,109,106,103,103,104",2025-05-02 16:47:18.412385,5467165749499
"105,108,106,104,104,105",2025-05-02 16:47:19.412898,5468166262776
"105,106,105,103,104,106",2025-05-02 16:47:20.413398,5469166762608
"105,108,105,104,104,105",2025-05-02 16:47:21.413930,5470167295386
"104,107,106,103,104,105",2025-05-02 16:47:22.414701,5471168064533
"105,107,106,103,104,106",2025-05-02 16:47:23.415414,5472168777755
"105,108,104,103,104,105",2025-05-02 16:47:24.416286,5473169649680
,2025-05-02 16:47:25.418355,5474171719272
"104,108,105,103,104,105",2025-05-02 16:47:26.418821,5475172184420
"104,108,106,103,104,105",2025-05-02 16:47:27.419631,5476172994993
"105,108,105,103,104,105",2025-05-02 16:47:28.420383,5477173747900
"104,107,105,104,104,105",2025-05-02 16:47:29.421143,5478174507418
"105,107,106,103,104,105",2025-05-02 16:47:30.421593,5479174956436
"105,108,105,104,105,105",2025-05-02 16:47:31.422052,5480175416787
"105,109,106,104,104,105",2025-05-02 16:47:32.422568,5481175932287
"105,109,105,104,104,105",2025-05-02 16:47:33.424608,5482177980601
"104,106,105,103,104,106",2025-05-02 16:47:34.425253,5483178617656
"105,108,105,104,104,104",2025-05-02 16:47:35.426469,5484179831840
"105,108,107,104,104,105",2025-05-02 16:47:36.426915,5485180278432
"105,108,105,103,104,104",2025-05-02 16:47:37.428550,5486181922228
"106,108,104,105,104,106",2025-05-02 16:47:38.429165,5487182529301
"104,106,105,103,104,105",2025-05-02 16:47:39.429945,5488183310393
"104,107,105,103,104,105",2025-05-02 16:47:40.430455,5489183818948
"106,108,106,103,104,105",2025-05-02 16:47:41.431279,5490184643763
"106,109,105,103,104,105",2025-05-02 16:47:42.432096,5491185459466
"105,108,106,103,104,104",2025-05-02 16:47:43.432551,5492185914576
"105,108,105,103,104,104",2025-05-02 16:47:44.433074,5493186438576
"105,107,105,103,104,105",2025-05-02 16:47:45.433550,5494186914945
"105,106,106,104,104,106",2025-05-02 16:47:46.434191,5495187557741
"105,108,106,103,104,105",2025-05-02 16:47:47.434716,5496188080296
"105,107,106,104,103,105",2025-05-02 16:47:48.435484,5497188847555
"104,108,105,103,104,106",2025-05-02 16:47:49.436595,5498189966443
"105,108,105,104,104,105",2025-05-02 16:47:50.437842,5499191204776
"105,107,108,103,104,106",2025-05-02 16:47:51.438304,5500191665423
"105,107,105,103,104,106",2025-05-02 16:47:52.439012,5501192374571
"105,106,106,103,104,105",2025-05-02 16:47:53.439664,5502193025978
"105,107,106,103,104,106",2025-05-02 16:47:54.440155,5503193518107
"105,107,105,103,104,104",2025-05-02 16:47:55.440614,5504193976143
"105,107,105,103,104,106",2025-05-02 16:47:56.441073,5505194435680
"105,106,105,103,104,106",2025-05-02 16:47:57.441558,5506194920901
"105,107,105,104,103,106",2025-05-02 16:47:58.442272,5507195633623
"104,107,105,103,104,106",2025-05-02 16:47:59.443071,5508196434789
"105,106,105,104,104,105",2025-05-02 16:48:00.443856,5509197220344
"105,107,105,103,104,105",2025-05-02 16:48:01.444698,5510198062917
"105,108,105,103,104,105",2025-05-02 16:48:02.445541,5511198904250
"104,107,105,104,104,105",2025-05-02 16:48:03.446324,5512199688472
"105,107,105,103,104,105",2025-05-02 16:48:04.447151,5513200514990
"105,107,105,103,104,105",2025-05-02 16:48:05.448025,5514201388711
"105,107,105,102,104,104",2025-05-02 16:48:06.448488,5515201851988
,2025-05-02 16:48:07.450407,5516203770858
"104,107,104,104,104,106",2025-05-02 16:48:08.450952,5517204316395
"104,107,105,103,104,104",2025-05-02 16:48:09.452249,5518205613468
"104,105,105,103,104,104",2025-05-02 16:48:10.452736,5519206100319
"103,107,105,103,104,105",2025-05-02 16:48:11.453184,5520206547800
"104,109,105,103,105,105",2025-05-02 16:48:12.453970,5521207334281
"105,109,106,103,104,105",2025-05-02 16:48:13.454539,5522207903244
"105,109,103,103,104,106",2025-05-02 16:48:14.455060,5523208424280
"105,109,105,103,104,105",2025-05-02 16:48:15.455526,5524208889650
"105,109,105,103,103,104",2025-05-02 16:48:16.457300,5525210671131
"105,109,106,104,104,106",2025-05-02 16:48:17.457883,5526211245778
"105,109,105,103,104,105",2025-05-02 16:48:18.458362,5527211726315
"105,109,105,103,103,105",2025-05-02 16:48:19.459009,5528212373814
"105,108,106,103,104,106",2025-05-02 16:48:20.459478,5529212841999
"105,108,106,104,104,105",2025-05-02 16:48:21.460590,5530213953424
"105,107,106,104,104,105",2025-05-02 16:48:22.461046,5531214410701
"104,107,103,104,104,106",2025-05-02 16:48:23.461914,5532215277849
"105,110,106,104,104,106",2025-05-02 16:48:24.462769,5533216132811
"104,107,105,104,105,106",2025-05-02 16:48:25.463228,5534216591699
"106,109,105,104,105,105",2025-05-02 16:48:26.463720,5535217083402
"105,109,105,103,104,106",2025-05-02 16:48:27.464209,5536217573902
"105,107,106,104,104,106",2025-05-02 16:48:28.464699,5537218063179
"105,109,106,104,104,105",2025-05-02 16:48:29.465375,5538218738864
"105,110,106,104,104,106",2025-05-02 16:48:30.465925,5539219289789
"105,109,106,104,104,105",2025-05-02 16:48:31.466566,5540219929288
"104,108,105,104,104,105",2025-05-02 16:48:32.467433,5541220797010
"105,108,106,104,105,105",2025-05-02 16:48:33.468232,5542221593491
"105,108,105,104,104,104",2025-05-02 16:48:34.469801,5543223166064
"105,108,105,105,104,106",2025-05-02 16:48:35.470410,5544223774193
"105,107,105,104,104,105",2025-05-02 16:48:36.471357,5545224720322
"105,105,104,103,104,105",2025-05-02 16:48:37.472143,5546225506674
"104,109,106,104,104,105",2025-05-02 16:48:38.472891,5547226254340
"105,111,105,104,105,105",2025-05-02 16:48:39.474180,5548227543839
"105,107,106,104,105,105",2025-05-02 16:48:40.474684,5549228046690
"105,107,105,104,104,105",2025-05-02 16:48:41.475161,5550228524412
"105,109,105,103,104,106",2025-05-02 16:48:42.475591,5551228954948
"105,108,106,104,104,105",2025-05-02 16:48:43.476087,5552229450540
"105,109,106,104,104,105",2025-05-02 16:48:44.476610,5553229970484
"105,111,106,103,104,105",2025-05-02 16:48:45.478236,5554231601169
"104,108,106,104,104,106",2025-05-02 16:48:46.478808,5555232197205
"105,108,104,104,104,104",2025-05-02 16:48:47.480335,5556233697131
"105,108,106,104,104,104",2025-05-02 16:48:48.481223,5557234587204
"104,107,105,103,104,105",2025-05-02 16:48:49.482045,5558235408870
,2025-05-02 16:48:50.483954,5559237317647
"104,109,105,103,104,105",2025-05-02 16:48:51.484404,5560237768425
"105,109,105,103,104,105",2025-05-02 16:48:52.484963,5561238326239
"104,108,105,104,104,106",2025-05-02 16:48:53.485578,5562238941905
"105,108,105,104,104,104",2025-05-02 16:48:54.486038,5563239401960
"104,106,105,103,104,104",2025-05-02 16:48:55.487565,5564240929959
"105,109,106,104,105,105",2025-05-02 16:48:56.488327,5565241690848
"104,108,105,103,104,105",2025-05-02 16:48:57.488823,5566242185662
"104,109,106,104,104,105",2025-05-02 16:48:58.489381,5567242745235
"104,106,104,103,104,105",2025-05-02 16:48:59.490667,5568244033290
"104,107,105,103,104,105",2025-05-02 16:49:00.491401,5569244760308
"104,107,105,104,104,104",2025-05-02 16:49:01.492258,5570245618826
"104,107,105,104,104,105",2025-05-02 16:49:02.492589,5571245948418
"103,107,105,103,104,105",2025-05-02 16:49:03.493103,5572246468473
"104,107,105,104,104,104",2025-05-02 16:49:04.493583,5573246949232
"104,108,105,103,104,105",2025-05-02 16:49:05.494232,5574247596805
"104,107,105,104,104,106",2025-05-02 16:49:06.495443,5575248807712
"104,107,105,103,103,105",2025-05-02 16:49:07.495915,5576249279971
"104,108,104,102,104,105",2025-05-02 16:49:08.496768,5577250133007
"104,107,106,102,104,105",2025-05-02 16:49:09.497761,5578251124803
"104,108,105,103,104,104",2025-05-02 16:49:10.501790,5579255152821
"105,107,106,103,104,105",2025-05-02 16:49:11.502564,5580255923376
"104,108,104,104,104,105",2025-05-02 16:49:12.502920,5581256281468
"104,107,105,103,104,106",2025-05-02 16:49:13.503385,5582256750300
"104,107,104,103,104,105",2025-05-02 16:49:14.504405,5583257763911
"104,107,105,102,103,105",2025-05-02 16:49:15.508268,5584261629781
"104,107,104,103,104,105",2025-05-02 16:49:16.508984,5585262345780
"104,107,105,103,104,103",2025-05-02 16:49:17.509707,5586263068168
"105,107,105,103,104,105",2025-05-02 16:49:18.510134,5587263496649
"104,108,105,103,104,105",2025-05-02 16:49:19.510580,5588263945334
"105,106,105,103,104,105",2025-05-02 16:49:20.511367,5589264732722
"104,108,105,100,104,104",2025-05-02 16:49:21.512482,5590265843073
"105,108,104,104,104,105",2025-05-02 16:49:22.512905,5591266266091
"103,106,105,104,104,105",2025-05-02 16:49:23.513462,5592266821498
"104,107,105,103,104,104",2025-05-02 16:49:24.513989,5593267354035
"104,107,105,103,104,105",2025-05-02 16:49:25.514774,5594268132182
"105,107,105,103,104,105",2025-05-02 16:49:26.515220,5595268577718
"104,107,105,103,104,104",2025-05-02 16:49:27.516726,5596270088940
"104,107,105,103,104,104",2025-05-02 16:49:28.517446,5597270808625
"104,107,105,102,104,105",2025-05-02 16:49:29.518189,5598271551976
"104,107,104,103,104,105",2025-05-02 16:49:30.520569,5599273926661
"104,106,105,103,104,104",2025-05-02 16:49:31.521740,5600275101827
,2025-05-02 16:49:32.523416,5601276777715
"105,107,105,103,104,105",2025-05-02 16:49:33.524312,5602277674511
"104,107,105,103,104,105",2025-05-02 16:49:34.525212,5603278574973
"105,107,105,104,104,104",2025-05-02 16:49:35.525877,5604279239232
"104,107,106,104,104,104",2025-05-02 16:49:36.526541,5605279903564
"104,106,105,103,104,104",2025-05-02 16:49:37.527590,5606280962712
"104,106,105,103,104,105",2025-05-02 16:49:38.528164,5607281525397
"104,107,106,103,103,104",2025-05-02 16:49:39.528509,5608281868303
"104,107,105,103,104,104",2025-05-02 16:49:40.530107,5609283472543
"104,107,106,104,104,103",2025-05-02 16:49:41.531088,5610284447913
"104,107,105,104,104,104",2025-05-02 16:49:42.531875,5611285249876
"104,107,105,104,104,105",2025-05-02 16:49:43.533780,5612287146579
"104,105,105,103,104,104",2025-05-02 16:49:44.534323,5613287686004
"104,107,105,104,104,104",2025-05-02 16:49:45.537770,5614291135448
"104,107,105,103,103,105",2025-05-02 16:49:46.538247,5615291612244
"104,107,105,103,104,104",2025-05-02 16:49:47.538758,5616292122669
"105,107,105,104,104,104",2025-05-02 16:49:48.540135,5617293499187
"104,107,105,104,104,105",2025-05-02 16:49:49.541191,5618294556297
"104,107,105,104,104,104",2025-05-02 16:49:50.545900,5619299295704
"105,107,104,104,104,105",2025-05-02 16:49:51.546606,5620299977759
"104,107,106,103,104,105",2025-05-02 16:49:52.547474,5621300844240
"104,107,104,103,104,104",2025-05-02 16:49:53.548821,5622302184499
"104,107,105,103,104,105",2025-05-02 16:49:54.549338,5623302701850
"104,107,105,104,104,104",2025-05-02 16:49:55.552933,5624306293812
"104,107,106,104,104,105",2025-05-02 16:49:56.553311,5625306671664
"104,107,105,103,104,104",2025-05-02 16:49:57.553678,5626307038700
"105,107,106,103,104,105",2025-05-02 16:49:58.554090,5627307448829
"104,108,104,104,104,105",2025-05-02 16:49:59.554477,5628307842347
"104,107,105,105,104,103",2025-05-02 16:50:00.555089,5629308453569
"104,107,105,104,104,103",2025-05-02 16:50:01.555944,5630309305235
"105,109,105,103,105,105",2025-05-02 16:50:02.556368,5631309770104
"105,107,105,103,104,105",2025-05-02 16:50:03.557113,5632310474178
"104,107,105,103,104,105",2025-05-02 16:50:04.557573,5633310936400
"104,106,104,103,103,104",2025-05-02 16:50:05.558028,5634311391714
"105,107,105,103,104,104",2025-05-02 16:50:06.558544,5635311909213
"104,107,105,103,104,105",2025-05-02 16:50:07.559809,5636313182657
"105,107,105,103,104,104",2025-05-02 16:50:08.560322,5637313686860
"104,107,105,103,104,104",2025-05-02 16:50:09.560819,5638314184156
"105,107,104,103,104,105",2025-05-02 16:50:10.564812,5639318177007
"104,107,105,104,104,105",2025-05-02 16:50:11.565581,5640318944192
"104,106,107,103,104,104",2025-05-02 16:50:12.566016,5641319378913
"105,107,106,104,104,105",2025-05-02 16:50:13.566445,5642319808653
"104,106,106,103,104,104",2025-05-02 16:50:14.567417,5643320781449
,2025-05-02 16:50:15.569562,5644322925745
"105,107,105,104,105,104",2025-05-02 16:50:16.570135,5645323531892
"104,107,105,104,104,105",2025-05-02 16:50:17.572266,5646325636670
"104,107,105,104,104,104",2025-05-02 16:50:18.572891,5647326254687
"104,107,105,103,104,105",2025-05-02 16:50:19.573338,5648326702409
"105,106,104,103,104,104",2025-05-02 16:50:20.574039,5649327400908
"105,108,104,103,104,105",2025-05-02 16:50:21.575118,5650328479260
"105,108,104,103,104,104",2025-05-02 16:50:22.575532,5651328894037
"104,106,105,105,104,105",2025-05-02 16:50:23.577069,5652330437407
"105,107,105,103,104,105",2025-05-02 16:50:24.577897,5653331260869
"104,107,105,103,104,105",2025-05-02 16:50:25.578376,5654331738183
"104,107,106,103,105,105",2025-05-02 16:50:26.579145,5655332508090
"104,107,105,102,104,105",2025-05-02 16:50:27.579952,5656333313015
"105,107,105,103,103,105",2025-05-02 16:50:28.580348,5657333709182
"104,107,105,104,104,104",2025-05-02 16:50:29.580931,5658334301459
"104,106,105,103,103,104",2025-05-02 16:50:30.581895,5659335264162
"104,108,106,104,104,103",2025-05-02 16:50:31.582557,5660335921309
"105,108,105,104,104,104",2025-05-02 16:50:32.583363,5661336724624
"105,106,105,103,104,104",2025-05-02 16:50:33.584089,5662337451308
"104,105,105,104,104,104",2025-05-02 16:50:34.584882,5663338245141
"104,105,105,103,104,104",2025-05-02 16:50:35.587226,5664340590140
"104,106,105,103,104,104",2025-05-02 16:50:36.588295,5665341655362
"104,106,105,103,103,104",2025-05-02 16:50:37.589310,5666342673324
"104,106,105,104,103,104",2025-05-02 16:50:38.590292,5667343655583
"104,106,104,103,104,104",2025-05-02 16:50:39.590831,5668344195193
"104,108,105,103,104,105",2025-05-02 16:50:40.592488,5669345850767
"104,106,105,103,104,104",2025-05-02 16:50:41.593255,5670346618211
"105,105,105,104,104,105",2025-05-02 16:50:42.594137,5671347497858
"105,108,105,104,104,103",2025-05-02 16:50:43.595182,5672348542580
"105,109,104,100,103,104",2025-05-02 16:50:44.595555,5673348913505
"105,106,105,104,103,104",2025-05-02 16:50:45.597188,5674350546468
"104,107,105,103,104,104",2025-05-02 16:50:46.597663,5675351026189
"104,107,104,103,104,104",2025-05-02 16:50:47.598523,5676351884874
"104,106,104,103,104,104",2025-05-02 16:50:48.599155,5677352515707
"104,107,105,103,104,104",2025-05-02 16:50:49.599731,5678353089299
"104,107,105,103,104,105",2025-05-02 16:50:50.600911,5679354273983
"105,107,105,104,104,104",2025-05-02 16:50:51.601735,5680355093890
"105,108,104,104,104,105",2025-05-02 16:50:52.602710,5681356068482
"105,105,105,103,104,104",2025-05-02 16:50:53.603886,5682357247259
"104,107,105,104,105,105",2025-05-02 16:50:54.604505,5683357868314
"104,106,106,103,104,105",2025-05-02 16:50:55.604852,5684358211499
"104,105,105,103,104,104",2025-05-02 16:50:56.605836,5685359197220
"105,107,105,104,104,104",2025-05-02 16:50:57.606526,5686359887738
,2025-05-02 16:50:58.608545,5687361905867
"105,107,105,104,104,104",2025-05-02 16:50:59.608969,5688362333163
"104,107,105,103,104,104",2025-05-02 16:51:00.609460,5689362823811
"105,107,104,103,104,104",2025-05-02 16:51:01.609928,5690363291699
"105,107,105,104,104,104",2025-05-02 16:51:02.611019,5691364383606
"105,105,105,103,104,104",2025-05-02 16:51:03.611473,5692364836327
"104,103,105,103,104,104",2025-05-02 16:51:04.612225,5693365585827
"105,107,105,104,104,105",2025-05-02 16:51:05.613200,5694366561215
"105,107,105,104,104,105",2025-05-02 16:51:06.613856,5695367217159
"105,107,104,103,104,104",2025-05-02 16:51:07.614478,5696367837806
"105,106,105,104,104,104",2025-05-02 16:51:08.614875,5697368238972
"104,107,105,103,104,105",2025-05-02 16:51:09.615918,5698369279583
"104,107,105,104,104,105",2025-05-02 16:51:10.619277,5699372638231
"104,106,105,103,104,105",2025-05-02 16:51:11.620064,5700373426174
"104,107,105,103,104,104",2025-05-02 16:51:12.620751,5701374141229
"104,107,105,103,103,105",2025-05-02 16:51:13.621371,5702374731044
"104,105,105,102,103,104",2025-05-02 16:51:14.621756,5703375119728
"104,107,105,101,104,105",2025-05-02 16:51:15.624290,5704377652505
"104,107,105,103,104,104",2025-05-02 16:51:16.624969,5705378331579
"104,106,105,103,103,103",2025-05-02 16:51:17.625589,5706378953486
"104,106,104,103,104,104",2025-05-02 16:51:18.626104,5707379469411
"104,107,105,103,104,104",2025-05-02 16:51:19.627173,5708380533966
"104,107,105,104,104,105",2025-05-02 16:51:20.630403,5709383766669
"104,107,105,103,104,105",2025-05-02 16:51:21.631187,5710384549557
"105,107,105,103,104,103",2025-05-02 16:51:22.631899,5711385262242
